star_id,stellar_magnitude,sp_type5,sp_type_value5,m_star,r_star,teff,lum,dilution,noise1,n_planets,planet_id,radius,rprs,period_days,t_dur,T0,cosi,a,e,w,impact,transiting,n1,tcen1,N1,SNR1,detectable1,RA,Dec,lon,lat,max_sectors,priority,prior,sec1,sec2,sec3,sec4,sec5,sec6,sec7,sec8,sec9,sec10,sec11,sec12,sec13,sec14,sec15,sec16,sec17,sec18,sec19,sec20,sec21,sec22,sec23,sec24,sec25,sec26,sini,t_in,t_in/t_dur,obs_time
1000069,11.7094,A,1,2.25,1744200047.5509999,8921.0,35.886871,1.0157347,0.000708200747899692,1,0,100954865.99999999,0.05416016098845245,62.329740197525,808.3826147507143,1356.5543506113208,0.01,60413256032.400635,0.053177590083791616,1.413716694115407,0.326046751754766,1,1,1605.8733114014215,27,10.677068331569265,1,179.782798067761,-65.22040893384029,220.636266906348,-56.474346422057714,1.0,0,502.82775724628937,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999499987499375,47.285330364305786,0.05849374974360061,6.34064820366593
1027820,11.876,G,3,1.02,912328287.4,5722.0,1.6618091,1.0196242,0.000781283400200307,2,1,75311591.0,0.0772430947770573,13.337901849396939,231.13044125929528,1332.5343506113209,0.04,16603498018.586359,0.08555063095611709,-1.884955592153876,0.7815915013039381,1,1,1652.6439949968487,8,10.695107688253948,1,184.516445261315,-66.6895018597831,224.95728320812,-56.118942390046215,2.0,0,1703.9221775652447,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9991996797437437,42.1880967648382,0.18252938269394464,5.4492498050467155
1045826,11.4705,K,4,0.69199997,493925468.13,4422.6001,0.17382891,0.023647971,0.000617003927892536,1,0,24585689.0,0.04657683215986028,22.405603940279033,231.13057903564905,1329.594350611321,0.01,20616470692.626312,0.05362309554403779,-0.2513274122871833,0.4191197837107341,1,1,1576.0559939543896,7,9.087624132309614,1,184.956311788539,-14.5548513316337,190.38316016599896,-11.379456687941198,1.0,0,3829.922683867216,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999499987499375,12.629328108382449,0.05464152844282248,36.21432364362684
1047087,12.4032,G,3,1.05,675056455.8302,5830.0,0.980488,0.03615452,0.0010782566117558052,1,0,78204025.0,0.10840217469981436,27.08072636371981,216.420578363812,1329.884350611321,0.02,26880942892.06311,0.005329462227979743,-1.6964600329384885,0.795480978686756,1,1,1573.6108878847992,8,29.749133970287208,1,173.81000633913501,-18.315967287941998,181.886586133462,-19.210686690467305,1.0,0,1371.6325839235465,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999799979995999,57.55757024986555,0.26595239087250233,56.095811492923985
1068590,10.9339,M,5,0.48758,340450065.4251,3877.0,0.048772834,0.074153371,0.001776177121413807,2,1,14678784.000000002,0.04034462116238754,40.837868249353534,149.9026556372004,1343.2643506113209,0.01,27373596593.48241,0.0066056154352749155,1.005309649148734,0.7944185297805024,1,1,1588.291560107442,75,7.388382106199055,1,177.996964206054,-51.66569884141721,205.23324837891602,-46.744163686183214,2.0,1,12733.98366673479,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999499987499375,15.524891430200281,0.10356648695920477,
1074374,12.9495,G,3,0.94999999,1199900807.1,5462.3398,2.3872335,0.13292557,0.0015347752450516066,2,1,82536305.0,0.06436483508839917,43.48741920361051,569.6780440283463,1361.394350611321,0.02,35652622663.93096,0.08023908503898149,-0.1570796326794898,0.5941035451163357,1,1,1578.8314466293732,17,9.823711909535527,1,179.658161308997,-39.5019522698625,197.872264683791,-35.8344770719026,1.0,0,406.63734573127687,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999799979995999,53.805464001568055,0.0944488989273576,33.676496755593156
1078284,12.1797,K,4,0.648,473549111.65999997,4142.0,0.12293006,0.046736531,0.0009385970579759514,2,0,27936835.0,0.055202806845567685,25.818652661254465,228.0031053869913,1336.7443506113214,0.01,22169466625.321163,0.17265462134949972,-2.5132741228718345,0.5022577299306936,1,1,1594.9308772238653,7,8.206439480239183,1,168.447775233188,-27.8472919639852,181.54397162374198,-29.934220631772,1.0,0,2681.904678062971,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999499987499375,16.152468741391868,0.07084319625373596,24.33902692240581
1083811,11.1977,K,4,0.72799999,493915021.5698,4599.0,0.20325716,0.022307383,0.0005294189304139323,1,0,23840282.0,0.04516563676529181,26.912937684687467,233.19725017090684,1335.5543506113208,0.01,23693309138.80637,0.046831439473994735,-2.796017461694916,0.483247915250918,1,1,1604.6837274581956,8,10.66056702361957,1,196.974431099898,-26.166587513920607,205.84552759141002,-17.479583271675903,1.0,0,4463.671724953374,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999499987499375,13.274899489346128,0.05692562617962754,30.20481232547982
1088475,10.4295,M,5,0.51340997,358713462.5151,3621.0,0.041200016,0.017712196,0.0013670061141367786,2,1,18316625.0,0.047780067832572895,26.95234099984641,173.6945974436079,1328.5543506113208,0.01,21110261855.861477,0.1000940815812458,-0.5340707511102649,0.6099441299582347,1,1,1571.1254196099392,59,12.604455627852595,1,175.074805216296,-8.19072940655293,178.762871384162,-9.46907590723556,1.0,1,10817.420800652892,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999499987499375,12.672815998987728,0.0729603348952872,27.520559814114115
1092908,11.2514,K,4,0.69,426872733.0949,4437.0,0.13153517,0.30927604,0.0021123883457651155,2,1,22840035.0,0.050066511766481,40.13363014835132,193.8833258262684,1351.084350611321,0.01,30378280340.282013,0.008416670549875832,0.6597344572538565,0.7034038388912432,1,1,1591.8861315014292,97,8.92638373354052,1,174.84802395209095,-58.1475722031322,209.253828509435,-52.9556044630161,2.0,1,7626.219626161693,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999499987499375,18.25465526489909,0.09415278589380296,
1103399,9.049099900000002,G,3,1.01,1173158378.0489998,5681.0,2.6699355,0.0258312,0.00018977876031260748,2,0,23419796.0,0.0186799386377228,24.30646420007977,527.505934747812,1341.9843506113214,0.01,24690478636.35251,0.056144020294177435,1.1938052083641209,0.19811082481484946,1,1,1609.3554568121986,17,7.3901259838382,1,185.314258971534,-48.85200570073339,208.480612269389,-41.8077659123869,1.0,0,3401.6332716591405,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999499987499375,10.100151026407254,0.01914699032009165,
1117120,11.6045,F,2,1.29,1284057517.1,6417.1699,5.207522900000002,0.042249616,0.0006663164975197289,1,0,111798307.99999999,0.08147037908549327,24.45532433992984,507.4935840698873,1342.374350611321,0.02,26898003601.87683,0.06170856021955101,-1.82212373908208,0.44104186310980376,1,1,1586.9275940106188,17,39.40684129990277,1,173.791859548827,-42.6431873089664,195.03943779288798,-40.78120843416379,1.0,0,846.0826377987752,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999799979995999,48.679474272498766,0.09592135900932902,28.19746305589262
1144681,10.3541,F,2,1.25,644244646.4549,6331.0,1.2418767,0.036296532,0.00033991840424001633,1,0,20348974.0,0.029555661398739125,25.726647683482398,254.57061732496106,1347.624350611321,0.01,27531719084.44746,0.04790893222354188,-0.5969026041820605,0.4353567380418688,1,1,1579.1641797626635,9,7.43950252661039,1,172.972412177015,-49.9851494889654,200.01607882192002,-47.220363242690894,1.0,0,4666.79967554086,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999499987499375,9.062748615474915,0.03560013606718113,
1167356,12.4508,G,3,1.0599999,750573526.6999999,5849.0,1.2280037,0.052942816,0.001111048476869059,1,0,126362414.0,0.1575337660291838,24.626013114635292,344.71332310762836,1334.134350611321,0.01,25310799971.1308,0.012324452836220644,2.6703537555513246,0.3331415575761427,1,1,1580.3944817576737,11,70.35676449676542,1,178.91258036009205,-14.052403049408698,184.697235550056,-13.302729617047,1.0,0,1135.395565750058,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999499987499375,56.051635528560496,0.16260362385546592,56.773266244402
1196351,9.6449099,F,2,1.289,954510968.9,6410.3999,2.8654199,0.00184631,0.00024348795364962183,1,0,24681253.999999996,0.024195537919770832,31.730801987791896,332.3780549424413,1332.114350611321,0.02,31989898663.13293,0.10543038525870643,-0.12566370614359185,0.6674055381632654,1,1,1585.9607665136564,11,7.959546488789949,1,177.860203361016,-7.732824284819161,181.132628270424,-7.94183575845072,1.0,0,3612.6110065482253,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999799979995999,14.112292342269107,0.0424585562506916,29.144241246885326
1221640,11.1422,A,1,1.96,2062277635.851,8066.0,33.528473,0.8121503000000001,0.0005134761544472387,1,0,138212474.00000003,0.0627117749162411,36.450625507113976,593.1940905041084,1358.3043506113208,0.04,40348730345.195984,0.03616817389287225,2.7646015351590174,0.7663644866505899,1,1,1577.0081036540048,20,18.901605206366984,1,169.33919071885,-58.198952796720896,205.644716251502,-54.93795713967171,2.0,0,762.8586682125797,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9991996797437437,84.06050840986873,0.1417082701185246,
1248229,11.9159,A,1,2.28,2323511122.3,9013.0,66.352303,0.53744054,0.0008000807508100053,3,2,113359203.0,0.045652126502719034,30.36741505232504,876.0279461409455,1333.904350611321,0.01,37571455966.426735,0.05070243655410535,2.7331856086231205,0.15708780960965996,1,1,1607.211086082246,29,9.124075548170131,1,174.43414703864605,-65.8575827875415,218.73917597744202,-58.540688367822106,1.0,0,289.4803642203819,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999499987499375,39.86937970165477,0.04551153861847248,
1305561,10.0639,F,2,1.49,2134812373.751,6860.0,18.797609,0.05877563,0.00029518762823882585,3,2,106975461.0,0.04688926652394605,27.200455229666858,755.6977064451088,1337.564350611321,0.04,30296146840.55395,0.0007066234266119213,-1.0681415022205296,0.5643672519693541,1,1,1555.1679924486564,25,35.173435938071044,1,158.43747837328002,-24.6167241870233,170.54188917182302,-31.002575907965088,1.0,0,890.9069504341154,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9991996797437437,50.06326163873673,0.06624773532030451,54.21437936690455
1340427,10.2921,F,2,1.52,1584295273.9,6947.0,10.887993,0.14847441,0.00032965611597424936,3,0,76299096.0,0.04506426059705629,32.56004181631529,695.8671152628265,1331.404350611321,0.01,34383152322.157875,0.14371817757464314,2.042035224833365,0.18720645766067934,1,1,1591.8846851418436,23,25.72444164637705,1,149.331351297765,-58.7865230699889,192.35964016721002,-62.8500712410207,2.0,0,1764.695329064806,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999499987499375,31.582829313827077,0.045386293763714294,
1381287,9.138299900000002,F,2,1.25,1848136922.8489997,6334.0,10.239296,0.0009623217,0.00019661133680626158,1,0,66908242.00000001,0.033876182145670355,17.280489314284782,413.2260840456928,1329.7443506113214,0.06,21116173456.535927,0.21901147497594994,-1.7278759594743864,0.8274630755380332,1,1,1554.3907116970227,14,21.818588440521708,1,151.79258373896798,-8.04108603612138,156.812867758216,-18.3310459439112,1.0,0,1660.5818784484281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9981983770774224,42.118037356595025,0.10192492435191432,51.47510773599571
1390927,12.4759,M,5,0.26622099,202294647.58,3263.0,0.008640225,0.0017805499,0.0043718510048444586,3,1,18577836.000000004,0.08593294911704583,20.59038046979,114.86957139469563,1337.354350611321,0.01,14173100664.55195,0.13334125339765104,1.8849555921538759,0.6067950008023163,1,1,1563.8485357790116,57,12.729721813024259,1,152.356068239261,-19.3276515513348,162.096903056174,-28.542864154158092,1.0,1,7986.817384854788,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999499987499375,14.616000930811104,0.1272399709805658,21.555873458165273
1393589,12.9177,A,1,2.1300001,1875804449.751,8557.0,35.135616,0.23739167,0.0015026963387717851,1,0,128452102.0,0.06407706893142652,29.884057133228048,721.5357567646137,1327.4443506113212,0.01,36337979248.825516,0.00908630061123484,-2.9216811678385075,0.19284321716704506,1,1,1566.5168076771454,24,10.817638888002374,1,147.523696657779,-55.329178264681396,185.581750854717,-61.1717896278397,2.0,0,300.49170831899363,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999499987499375,46.24100320156857,0.0640869184486636,
1403620,12.8952,F,2,1.1900001,856624891.4999999,6202.0,2.022085,0.25949961,0.0014804707751592196,2,1,94341768.0,0.10305339527115197,29.94413831554341,318.9826181336126,1349.0543506113208,0.02,29968481557.828,0.034171110018707415,1.5707963267948966,0.6714436563592824,1,1,1588.6074571356678,10,18.010539980999887,1,152.573433053118,-54.8678003147764,189.13337388672198,-58.845806734214705,1.0,0,698.8503585454599,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999799979995999,55.03652823309696,0.17253770301065036,
1440143,10.3553,G,3,0.98000002,517931670.4247,5569.0,0.48055369,0.025093861,0.0013172832221635632,2,1,17603073.0,0.031802774211358666,23.473668786264106,214.67942541125026,1344.9943506113214,0.01,23881991295.727333,0.09690761432247268,2.8902652413026093,0.443162798146082,1,1,1579.7310384739626,105,7.675061573268568,1,151.799982526272,-45.6909872326668,178.30573917361,-51.983801108935786,2.0,1,9150.457973727876,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999499987499375,8.28150910487664,0.03857616578306086,
1446217,12.7045,G,3,1.08,884904328.1,5936.0,1.8107533,0.0021595769,0.0013067151714671972,1,0,91468447.0,0.09672171090378916,18.22373949838035,267.26894731053363,1332.4443506113212,0.03,20837267972.668983,0.07455100179803079,-2.4504422698000385,0.7328160641984279,1,1,1551.1292245918858,9,21.431441369391802,1,166.46990775237498,-7.520013332139901,170.531969885203,-12.259224061799399,1.0,0,754.1272836141535,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9995498987044118,51.09963277820633,0.19119180620274168,55.353646070523666
1458433,12.2887,F,2,1.27,805525771.8,6374.0,1.9947823,0.39716229,0.001003889938107204,3,1,123947804.99999999,0.14398206052353074,29.01825226394885,277.4201329693176,1351.0143506113209,0.02,29990930067.518787,0.001512986155099788,-1.3508848410436112,0.7409460128333341,1,1,1554.142116458963,10,46.73947309759754,1,150.210873301469,-29.4064115038868,165.05688217559998,-38.509368617711395,1.0,0,1130.2247278898176,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999799979995999,79.14609083338851,0.2852932481369044,14.406809797491437
1463755,11.657,G,3,0.99699998,654635579.7651,5626.0,0.79962397,0.030281484,0.0006869013570881031,2,0,100827445.99999999,0.14412129129853954,19.629322628421672,241.91450511053858,1333.624350611321,0.02,21319472320.88149,0.04423178574656207,1.005309649148734,0.6226413797922837,1,1,1549.54689952396,7,77.65242808746343,1,153.4241410202,-25.8259252020575,166.304055647463,-34.04712670057769,1.0,0,2254.6351986411155,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999799979995999,51.49840964783871,0.21287855238075706,53.39038069451721
1465269,11.8816,F,2,1.53,989731595.3,6975.0,4.3181992,0.09232118,0.0007838900963239657,1,0,124228129.00000001,0.1174495869477704,31.411642281481253,262.4033794259701,1356.404350611321,0.03,33643313684.93478,0.15615243039321758,1.853539665617978,0.8596214391132223,1,1,1544.8742043002094,8,45.566161885846384,1,152.543292162038,-23.1247752954324,164.076685629347,-31.93771449273829,1.0,0,1062.7686536394403,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9995498987044118,108.93744968495989,0.41515261702524525,0.0
1473813,10.3511,F,2,1.24,1149448511.7,6313.0,3.9085107,0.092102811,0.00033941243078995886,2,1,37907450.0,0.030859155185245693,16.559015444066546,429.24794146185485,1338.0043506113213,0.01,20469383456.678608,0.009326698046911568,1.6650441064025905,0.17529472521729442,1,1,1586.3895822723186,15,9.949984985366594,1,155.800260394872,-50.7718390335555,186.94714079351897,-54.4719394527048,1.0,0,1961.1374734875028,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999499987499375,13.380939762041177,0.031172985283216034,
1507188,12.697,F,2,1.21,776564735.4000001,6245.8301,1.7092396,0.0096950643,0.0013003826623647365,2,1,95545887.0,0.11512862439833263,27.929459460010694,265.30480252488616,1344.9643506113212,0.02,28768110381.25559,0.011565262585539663,0.7225663103256523,0.730469285722451,1,1,1540.4705668313966,9,30.284923573976737,1,142.22449962137898,-2.00884352347211,145.262861522188,-16.0023790274802,1.0,0,921.7908606827533,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999799979995999,59.315404384113826,0.22357455959942493,4.544091244052248
1508102,12.5022,F,2,1.3,909734035.0999999,6444.0,2.6579075,0.1113895,0.0011477703679461414,2,0,93844830.0,0.0965261296604329,17.858585122693576,349.98779258837317,1326.104350611321,0.01,21868567834.64957,0.0328463922489922,2.3876104167282426,0.2333380298577249,1,1,1558.2659572063367,12,25.30224817405062,1,140.789919071756,-36.4335846284714,159.71596824674901,-48.348049020241,1.0,0,823.6513091950993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999499987499375,33.84220027995957,0.09669537337195637,14.445478814792345
1508102,12.5022,F,2,1.3,909734035.0999999,6444.0,2.6579075,0.1113895,0.0011477703679461414,2,1,66099125.0,0.0679876846725724,37.98194528109478,419.5074263166814,1356.874350611321,0.01,36166552502.01135,0.021287467712685186,-1.2252211349000193,0.40289133093898105,1,1,1546.784077016795,14,13.558237058405533,1,140.789919071756,-36.4335846284714,159.71596824674901,-48.348049020241,1.0,0,823.6513091950993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999499987499375,32.55813606472546,0.07761039262305619,14.445478814792345
1509169,12.4483,K,4,0.76700002,527733527.63019997,4767.0,0.26785389,0.33193091,0.0011092975756454909,1,0,65347347.0,0.11586766583346453,23.09403425036671,250.03650273971812,1341.894350611321,0.01,21770723133.39606,0.03195423318149287,-1.7278759594743864,0.4228121748932222,1,1,1549.7406588646222,9,27.259382239378503,1,142.703815941112,-23.82452684404709,154.450134396143,-36.234632363566796,1.0,0,1928.856737519466,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999499987499375,32.87766392597636,0.13149145651025684,37.410280645821956
1525931,10.0795,F,2,1.255,996123332.2,6340.0,2.9858694,0.012975863999999998,0.0002973884120010811,2,0,118519712.99999999,0.11133365384807203,27.85517560353188,388.57168792742476,1352.2843506113209,0.02,29068750767.63204,0.004542109347876225,1.5079644737231006,0.5772651748854317,1,1,1519.4154042325129,13,148.35475183278743,1,137.212783943449,-2.636314346458569,140.502593734657,-18.1867711450752,1.0,0,2774.4465013043323,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999799979995999,59.97748908758561,0.1543537291857143,3.1957403335113344
1528120,10.8622,F,2,1.11,941518911.651,6022.0,2.1712475,0.14544718,0.00044139521404439015,2,1,36919945.0,0.03669281079562646,32.159794937035784,353.8333030275872,1325.5543506113208,0.02,30708436093.92452,0.014238191801888957,-1.7278759594743864,0.6572441410918172,1,1,1550.672915170571,11,8.83193000033052,1,141.460553759536,-35.1587024459263,159.56277255307302,-46.965828803727796,1.0,0,2034.2244698229135,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999799979995999,22.033768901124404,0.06227160844553545,4.748691326270203
1533886,11.4889,F,2,1.14,1120209271.3,6074.3501,3.1818984,0.0034658813,0.0006235118480036662,3,2,56364237.00000001,0.0470818428636177,17.958315506749745,371.5161666644076,1339.894350611321,0.03,21009701137.115547,0.08889710710892465,-0.5969026041820605,0.5837987378957156,1,1,1555.394136692319,12,12.272985158013055,1,158.177831202802,-17.9863229697464,167.141434201126,-25.084065149748305,1.0,0,1109.62596681406,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9995498987044118,25.50893192232386,0.06866170091964317,27.241388218601937
1551614,12.1526,F,2,1.29,1717457688.051,6404.0,9.239852,0.075147949,0.000923141612888052,1,0,108364339.0,0.0590404044252083,19.564151465357906,665.4436237621843,1344.0043506113213,0.02,23179911509.148872,0.015522616974113385,2.7331856086231205,0.2664939145036231,1,1,1559.2100167302594,23,16.843254327149705,1,150.086396052161,-33.933668297395805,167.641980475969,-42.590352560064495,1.0,0,394.79593093140676,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999799979995999,40.81832125405098,0.06134001408455691,38.0797515778336
1570824,12.0487,F,2,1.38,1490116195.249,6599.0,7.8422432,0.069915049,0.0008665780371866852,2,1,119742945.00000001,0.07519323751882108,34.85476442374592,695.09469865602,1334.604350611321,0.01,34839800214.618614,0.05569490237906563,-3.0159289474462017,0.2332135648035237,1,1,1578.5877015775434,24,29.874883139154488,1,163.857381886199,-37.3810999038106,182.910012065717,-40.1578254320764,1.0,0,520.3938860931652,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999499987499375,52.895072408079194,0.0760976490114986,35.208330165819795
